ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown,BikeBuyer,PredictProbability
740,3343,Frederick,,Kapoor,1965-12-04 00:00:00,S,M,fkapoor@consolidatedmessenger,10000,1,0,Bachelors,Manual,1,0,25269 Wood Dale Rd.,,Wood Dale,IL,60191,1 (11) 500 555-0132,Mr.,3,1,0.63394120421317401
741,353,Franklin,,Kumar,1971-02-19 00:00:00,S,M,fkumar@alpineskihouse.com,70000,5,5,Bachelors,Professional,1,3,3591 East 18th Street,,Colma,CA,94014,1 (11) 500 555-0163,Mr.,4,1,0.56077962044793983
743,3361,Frederick,,Lopez,1979-07-10 00:00:00,M,M,flopez@alpineskihouse.com,20000,0,0,High Schoo,Manual,0,1,3004 Zand,,Colma,CA,94014,1 (11) 500 555-0134,Mr.,4,1,0.55209115098587702
745,7687,Francisco,,Malhotra,1965-07-24 00:00:00,S,M,fmalhotra@cohovineyard.com,50000,1,0,Partial Co,Skilled Manual,1,1,Bayshore Mall,,Eureka,CA,95501,1 (11) 500 555-0191,Mr.,4,1,0.55209115098587702
746,997,Francis,,Martin,1974-09-11 00:00:00,S,M,fmartin@litwareinc.com,70000,4,0,Graduate D,Professional,0,0,5070 Via Alta,,Oregon City,OR,97045,464-555-0152,Mr.,1,1,0.63394120421317401
747,3358,Frederick,,Mehta,1972-10-23 00:00:00,M,M,fmehta@adatum.com,10000,2,2,High Schoo,Manual,0,1,3462 Briarcliff Ct.,,Bellflower,CA,90706,1 (11) 500 555-0161,Mr.,4,1,0.55209115098587702
749,1005,Francis,W,Munoz,1973-09-26 00:00:00,M,M,fmunoz@margiestravel.com,20000,0,0,Partial Co,Manual,0,1,4627 Lakefield Place,,Burien,WA,98168,1 (11) 500 555-0132,Mr.,1,1,0.55209115098587702
750,363,Franklin,R,Nara,1965-11-21 00:00:00,M,M,fnara@cohovineyard.com,60000,1,0,Partial Co,Skilled Manual,1,1,25472 Marlay Ave,,Fontana,CA,92335,1 (11) 500 555-0152,Mr.,4,1,0.55209115098587702
751,8577,Frank,,Ortega,1965-11-19 00:00:00,S,M,fortega@cohovineyard.com,50000,1,0,Partial Co,Skilled Manual,1,1,5634 Blue Ridge Drive,,La Jolla,CA,92806,1 (11) 500 555-0159,Mr.,4,1,0.55209115098587702
752,15527549982,Fernando,A,Parker,1962-04-17 00:00:00,S,M,fparker@cohovineyard.com,40000,2,0,Partial Co,Clerical,1,1,4023 Glen Court,,Long Beach,CA,90802,481-555-0177,Mr.,4,1,0.55209115098587702
755,38485542535,Faith,E,Rivera,1971-10-20 00:00:00,S,F,frivera@cpandl.com,30000,1,1,Bachelors,Clerical,0,1,2128 Holland Drive.,,Coronado,CA,92118,1 (11) 500 555-0182,Ms.,4,1,0.55209115098587702
758,34528029000,Faith,Y,Sanders,1957-02-09 00:00:00,S,F,fsanders@blueyonderairlines.com,70000,4,3,High Schoo,Professional,1,1,9636 Palisade Court,,Colma,CA,94014,1 (11) 500 555-0162,Ms.,4,1,0.55209115098587702
760,58397758007,Fernando,S,Simmons,1967-09-22 00:00:00,M,M,fsimmons@fineartschool.net,60000,3,2,Graduate D,Professional,1,0,9249 Norris Court,,Marysville,WA,98270,824-555-0166,Mr.,1,1,0.63394120421317401
761,15325960516,Fernando,C,White,1967-06-23 00:00:00,M,M,fwhite@woodgrovebank.com,20000,4,4,High Schoo,Manual,1,1,9348 Notre Dame Ave,,Downey,CA,90241,1 (11) 500 555-0122,Mr.,4,1,0.55209115098587702
762,327,Franklin,,Wu,1969-01-10 00:00:00,M,M,fwu@northwindtraders.com,70000,0,0,Bachelors,Professional,1,1,115 Pine Creek Way,,Lynnwood,WA,98036,1 (11) 500 555-0159,Mr.,1,1,0.55209115098587702
765,47889040112,Gabrielle,P,Allen,1962-06-20 00:00:00,M,F,gallen@contoso.com,30000,1,0,Graduate D,Clerical,1,0,25850 Post Road,,Westport,CT,6880,1 (11) 500 555-0170,Ms.,0,1,0.63394120421317401
766,4703,Gerald,,Alvarez,1960-12-14 00:00:00,M,M,galvarez@consolidatedmessenger,90000,2,1,Partial Co,Professional,1,1,99535 Dallas Highway,,Marietta,GA,30060,139-555-0116,Mr.,5,1,0.55209115098587702
767,12974886298,Gabrielle,A,Bailey,1967-02-26 00:00:00,M,F,gbailey@humongousinsurance.com,80000,4,3,Bachelors,Management,0,0,2562 Meadowbrook Drive,,Milwaukie,OR,97222,560-555-0193,Ms.,1,1,0.63394120421317401
769,33700540661,Gabriella,B,Brooks,1963-04-19 00:00:00,M,F,gbrooks@wingtiptoys.com,60000,4,3,Bachelors,Professional,1,0,25102 Springwater,,Wenatchee,WA,98801,142-555-0173,Ms.,1,1,0.63394120421317401
770,411,Gilbert,D,Chande,1964-02-14 00:00:00,M,M,gchande@adventure-works.com,20000,1,1,Partial Co,Manual,0,0,3195 Rotherham Dr.,,Burlingame,CA,94010,1 (11) 500 555-0166,Mr.,4,1,0.63394120421317401
771,4015,Grant,M,Chande,1973-09-08 00:00:00,S,M,gchande@alpineskihouse.com,50000,2,2,Bachelors,Skilled Manual,0,0,3260 Fountainhead Court,,Colma,CA,94014,926-555-0124,Mr.,4,1,0.63394120421317401
773,10178,Gregory,C,Deng,1957-11-10 00:00:00,S,M,gdeng@humongousinsurance.com,70000,4,3,Partial Co,Professional,0,1,5307 Wildberry Court,,Lake Oswego,OR,97034,635-555-0127,Mr.,1,1,0.55209115098587702
774,71268767118,Gabriel,K,Edwards,1966-10-01 00:00:00,M,M,gedwards@alpineskihouse.com,30000,1,0,Partial Co,Clerical,1,1,2911 Paso Del Rio Way,,Colma,CA,94014,1 (11) 500 555-0179,Mr.,4,1,0.55209115098587702
775,3549,Geoffrey,,Engineer,1984-04-09 00:00:00,S,M,gengineer@adatum.com,10000,0,0,Partial Co,Manual,0,1,3250 Baldwin Park Blvd,,Baldwin Park,CA,91706,1 (11) 500 555-0119,Mr.,4,1,0.55209115098587702
776,4691,Gerald,C,Fernandez,1974-11-20 00:00:00,M,M,gfernandez@cpandl.com,50000,0,0,Graduate D,Skilled Manual,1,0,9665 Pamploma Ct.,,Concord,CA,94519,1 (11) 500 555-0163,Mr.,4,1,0.63394120421317401
779,93239116668,Grace,D,Foster,1973-07-26 00:00:00,M,F,gfoster@margiestravel.com,50000,0,0,Graduate D,Skilled Manual,1,0,5854 Onley Dr,,Burien,WA,98168,1 (11) 500 555-0198,Ms.,1,1,0.63394120421317401
780,59254879355,Gavin,,Foster,1962-05-04 00:00:00,S,M,gfoster@northwindtraders.com,60000,3,2,Bachelors,Professional,0,1,6659 Poplar Street,,Issaquah,WA,98027,161-555-0170,Mr.,1,1,0.55209115098587702
781,4690,Gerald,M,Garcia,1977-09-02 00:00:00,S,M,ggarcia@contoso.com,50000,1,0,Graduate D,Skilled Manual,0,0,4405 Balboa Court,,Santa Cruz,CA,95062,246-555-0168,Mr.,4,1,0.63394120421317401
786,24226801395,Gabriel,C,Henderson,1963-01-28 00:00:00,S,M,ghenderson@fabrikam.com,50000,4,0,Graduate D,Skilled Manual,1,0,3990 Silas Creek Parkway,,Winston-Salem,NC,27104,362-555-0175,Mr.,5,1,0.63394120421317401
787,749,Gloria,W,Hernandez,1970-08-04 00:00:00,M,F,ghernandez@adventure-works.com,50000,0,0,Graduate D,Skilled Manual,1,0,9909 W. Ventura Boulevard,,Camarillo,CA,93010,180-555-0160,Ms.,4,1,0.63394120421317401
792,382,Gilbert,,Lu,1964-03-20 00:00:00,S,M,glu@adventure-works.com,70000,5,4,Partial Co,Skilled Manual,0,3,8540 Donegal Road,,Chula Vista,CA,91910,1 (11) 500 555-0118,Mr.,4,1,0.56077962044793983
793,4005,Grant,,Luo,1984-02-18 00:00:00,S,M,gluo@fineartschool.net,10000,0,0,Partial Co,Manual,1,1,6277 Morengo Ct.,,Olympia,WA,98501,1 (11) 500 555-0162,Mr.,1,1,0.55209115098587702
794,9647,George,L,Malhotra,1965-05-03 00:00:00,M,M,gmalhotra@contoso.com,10000,1,0,Bachelors,Manual,1,0,7214 Peachwillow,,Santa Cruz,CA,95062,1 (11) 500 555-0118,Mr.,4,1,0.63394120421317401
796,752,Gloria,,Moreno,1946-09-10 00:00:00,M,F,gmoreno@alpineskihouse.com,50000,2,0,Graduate D,Management,1,1,5867 North Ridge Drive,,Colma,CA,94014,1 (11) 500 555-0180,Ms.,4,1,0.55209115098587702
799,6819,Gina,E,Ortega,1968-06-25 00:00:00,S,F,gortega@cohovineyard.com,40000,1,0,Bachelors,Skilled Manual,1,0,9068 Muir Road,,Los Angeles,CA,90012,1 (11) 500 555-0192,Ms.,4,1,0.63394120421317401
800,41808660000,Gabrielle,,Phillips,1979-10-18 00:00:00,S,F,gphillips@alpineskihouse.com,60000,0,0,Partial Hi,Skilled Manual,0,3,4683 Buchanan Pl.,,Colma,CA,94014,1 (11) 500 555-0152,Ms.,4,1,0.56077962044793983
801,3553,Geoffrey,I,Prasad,1972-11-04 00:00:00,M,M,gprasad@adatum.com,60000,2,2,Bachelors,Professional,0,1,9737 Oak Creek Ct,#65,Berkeley,CA,94704,1 (11) 500 555-0175,Mr.,4,1,0.55209115098587702
803,12979226100,Gabrielle,,Richardson,1958-07-11 00:00:00,S,F,grichardson@adventure-works.com,100000,3,4,High Schoo,Professional,1,3,3448 Concord,,Chula Vista,CA,91910,1 (11) 500 555-0155,Ms.,4,1,0.56077962044793983
806,92767359018,Grace,,Rogers,1980-11-23 00:00:00,S,F,grogers@lucernepublishing.com,50000,0,0,Partial Co,Skilled Manual,1,1,The Corner Shopping Center,,Falls Church,VA,22046,799-555-0112,Ms.,5,1,0.55209115098587702
809,12928881000,Gabrielle,D,Sanchez,1979-10-25 00:00:00,M,F,gsanchez@cpandl.com,30000,0,0,Partial Co,Clerical,1,1,7620 Del Vista,,Coronado,CA,92118,1 (11) 500 555-0125,Ms.,4,1,0.55209115098587702
810,93026315600,Grace,,Sanders,1927-10-18 00:00:00,M,F,gsanders@margiestravel.com,20000,2,0,Partial Co,Manual,0,1,6281 Edward Ave,,Burien,WA,98168,1 (11) 500 555-0193,Ms.,1,1,0.55209115098587702
814,8954,Gary,C,Suarez,1971-05-27 00:00:00,S,M,gsuarez@cohovineyard.com,30000,1,1,Bachelors,Clerical,0,1,9838 Carob Way,,Mill Valley,CA,94941,1 (11) 500 555-0167,Mr.,4,1,0.55209115098587702
815,4719,Gerald,,Suarez,1967-09-14 00:00:00,M,M,gsuarez@margiestravel.com,40000,1,0,Bachelors,Skilled Manual,1,0,6214 Piedra Dr.,,Bremerton,WA,98312,1 (11) 500 555-0123,Mr.,1,1,0.63394120421317401
816,766,Gloria,R,Suarez,1970-02-02 00:00:00,S,F,gsuarez@northwindtraders.com,50000,3,3,Bachelors,Skilled Manual,0,0,7947 Stillman Court,,Everett,WA,98201,130-555-0181,Ms.,1,1,0.63394120421317401
817,8946,Gary,,Torres,1968-05-23 00:00:00,S,M,gtorres@consolidatedmessenger,40000,1,0,Bachelors,Skilled Manual,0,0,99 Edgewater Drive,,Norwood,MA,2062,1 (11) 500 555-0118,Mr.,2,1,0.63394120421317401
819,377,Gilbert,,Wu,1969-06-09 00:00:00,M,M,gwu@consolidatedmessenger,20000,2,2,High Schoo,Manual,1,1,Harlem-irving Plaza,,Norridge,IL,60706,1 (11) 500 555-0158,Mr.,3,1,0.55209115098587702
824,45040029883,Haley,C,Baker,1979-07-23 00:00:00,S,F,hbaker@adventure-works.com,40000,3,3,Partial Co,Clerical,1,0,39933 Mission Oaks Blvd,,Camarillo,CA,93010,794-555-0122,Ms.,4,1,0.63394120421317401
826,13402146100,Haley,,Bennett,1963-11-17 00:00:00,S,F,hbennett@northwindtraders.com,40000,2,0,Partial Co,Clerical,1,1,5452 Corte Gilberto,,Everett,WA,98201,712-555-0119,Ms.,1,1,0.55209115098587702
827,6634,Hector,,Dominguez,1951-09-04 00:00:00,S,M,hdominguez@consolidatedmessenger,50000,2,1,Partial Co,Professional,1,1,9935 Robert C Daniel Jr Parkway,,Augusta,GA,30901,588-555-0130,Mr.,5,1,0.55209115098587702
828,1106,Harold,K,Engineer,1976-11-20 00:00:00,S,M,hengineer@cpandl.com,30000,0,0,High Schoo,Manual,0,1,9609 W 74th St.,,Concord,CA,94519,1 (11) 500 555-0125,Mr.,4,1,0.55209115098587702
830,1120,Harold,,Gonzalez,1970-06-02 00:00:00,S,M,hgonzalez@woodgrovebank.com,10000,4,4,Partial Hi,Manual,0,1,5455 Grenola Dr,,Downey,CA,90241,1 (11) 500 555-0163,Mr.,4,1,0.55209115098587702
838,12390030622,Hailey,L,Kelly,1961-04-26 00:00:00,S,F,hkelly@blueyonderairlines.com,50000,1,0,Partial Co,Skilled Manual,0,1,2505 N Francisco Way,,Concord,CA,94519,1 (11) 500 555-0140,Ms.,4,1,0.55209115098587702
840,9271,Holly,,Madan,1973-04-11 00:00:00,S,F,hmadan@contoso.com,10000,2,2,High Schoo,Manual,0,0,3382 Greer Ave,,Spring Valley,CA,91977,1 (11) 500 555-0198,Ms.,4,1,0.63394120421317401
841,6907,Heidi,A,Madan,1965-10-04 00:00:00,S,F,hmadan@fabrikam.com,60000,1,0,Partial Co,Skilled Manual,0,1,Gr.northern Mall Nys I-4825 & Rt. 31,,Clay,NY,13041,1 (11) 500 555-0114,Ms.,2,1,0.55209115098587702
844,54549394249,Hannah,,Martin,1981-09-08 00:00:00,M,F,hmartin@consolidatedmessenger,30000,0,0,Partial Co,Clerical,1,1,Ames Plaza,,Saugus,MA,1906,1 (11) 500 555-0189,Ms.,2,1,0.55209115098587702
847,43650677800,Haley,N,Perez,1962-04-02 00:00:00,S,F,hperez@fineartschool.net,60000,1,0,Bachelors,Professional,1,1,1356 Grove Way,,Monroe,WA,98272,996-555-0117,Ms.,1,1,0.55209115098587702
849,12461978197,Hailey,,Powell,1970-06-20 00:00:00,M,F,hpowell@contoso.com,50000,3,3,Bachelors,Skilled Manual,0,0,4217 Almond Avenue,,San Gabriel,CA,91776,412-555-0186,Ms.,4,1,0.63394120421317401
850,9273,Holly,,Prasad,1958-03-13 00:00:00,S,F,hprasad@northwindtraders.com,30000,1,0,High Schoo,Clerical,0,1,2427 Kaywood Drive,Unit C,Lynnwood,WA,98036,189-555-0159,Ms.,1,1,0.55209115098587702
851,13250960707,Haley,W,Reed,1962-06-23 00:00:00,M,F,hreed@lucernepublishing.com,20000,1,0,Bachelors,Manual,1,0,770 South Point Dr,,Memphis,TN,38103,1 (11) 500 555-0156,Ms.,5,1,0.63394120421317401
852,41263640522,Haley,J,Roberts,1963-09-24 00:00:00,S,F,hroberts@cohovineyard.com,70000,2,0,Graduate D,Professional,0,1,8031 Danesta Dr.,,Grossmont,CA,91941,923-555-0153,Ms.,4,1,0.55209115098587702
856,7284,Henry,,Sai,1972-09-26 00:00:00,M,M,hsai@alpineskihouse.com,10000,3,3,High Schoo,Manual,0,0,1710 Boyd Road,,Colma,CA,94014,1 (11) 500 555-0133,Mr.,4,1,0.63394120421317401
857,12305583953,Hailey,P,Sanchez,1970-11-09 00:00:00,M,F,hsanchez@adventure-works.com,70000,4,0,Graduate D,Professional,1,0,6615 Cambelback Place,,Chula Vista,CA,91910,258-555-0155,Ms.,4,1,0.63394120421317401
858,9274,Holly,C,Sara,1982-09-20 00:00:00,M,F,hsara@fabrikam.com,30000,0,0,High Schoo,Manual,1,1,2546 Crowe Place,,Beaverton,OR,97005,1 (11) 500 555-0129,Ms.,1,1,0.55209115098587702
859,1109,Harold,,Srini,1974-10-07 00:00:00,S,M,hsrini@lucernepublishing.com,30000,0,0,Bachelors,Clerical,1,0,25500 Old Spanish Trail,,Houston,TX,77003,1 (11) 500 555-0191,Mr.,4,1,0.63394120421317401
860,1653,Harold,D,Suri,1965-05-04 00:00:00,S,M,hsuri@cpandl.com,40000,4,3,High Schoo,Skilled Manual,0,3,9072 U St.,,Concord,CA,94519,774-555-0158,Mr.,4,1,0.56077962044793983
861,54512873300,Hannah,,Taylor,1973-10-19 00:00:00,S,F,htaylor@adventure-works.com,50000,0,0,Graduate D,Skilled Manual,0,0,5055 Quigley St.,,Burlingame,CA,94010,1 (11) 500 555-0153,Ms.,4,1,0.63394120421317401
864,46019057631,Hailey,J,Wright,1962-11-09 00:00:00,M,F,hwright@adatum.com,50000,4,0,Graduate D,Skilled Manual,1,0,682 Ada Dr.,,Bellflower,CA,90706,117-555-0123,Ms.,4,1,0.63394120421317401
866,3500,Ivan,,Arun,1965-07-19 00:00:00,S,M,iarun@consolidatedmessenger,80000,5,4,Partial Co,Professional,0,3,8525 Nw 17th St.,,Miami,FL,33127,492-555-0163,Mr.,5,1,0.56077962044793983
867,74375156760,Isaac,,Baker,1969-11-20 00:00:00,S,M,ibaker@fineartschool.net,60000,0,0,Graduate D,Professional,0,1,121 Rotherham Dr.,,Olympia,WA,98501,783-555-0159,Mr.,1,1,0.55209115098587702
869,19445855021,Ian,C,Carter,1973-07-25 00:00:00,M,M,icarter@fineartschool.net,50000,2,2,Bachelors,Skilled Manual,1,0,6807 Rose Ann Drive,,Lynnwood,WA,98036,875-555-0110,Mr.,1,1,0.63394120421317401
871,70139921903,Isaiah,E,Cook,1963-01-06 00:00:00,M,M,icook@wingtiptoys.com,60000,5,4,Bachelors,Professional,1,0,3307 Evergreen Blvd Ste 3025,,Washougal,WA,98671,148-555-0175,Mr.,1,1,0.63394120421317401
873,65851300358,Isaiah,J,Cooper,1970-11-02 00:00:00,M,M,icooper@fabrikam.com,50000,0,0,Graduate D,Skilled Manual,0,0,3153 Glazier Ct,,Beaverton,OR,97005,997-555-0187,Mr.,1,1,0.63394120421317401
877,31832746900,Isabel,,Griffin,1963-03-07 00:00:00,M,F,igriffin@lucernepublishing.com,60000,4,3,Bachelors,Professional,1,0,72540 Blanco Rd.,,San Antonio,TX,78204,555-555-0111,Ms.,4,1,0.63394120421317401
878,81361726522,Isaac,,Hall,1966-04-22 00:00:00,S,M,ihall@adatum.com,20000,1,0,Graduate D,Clerical,1,0,4659 Montoya,,Altadena,CA,91001,1 (11) 500 555-0116,Mr.,4,1,0.63394120421317401
880,19349182800,Ian,G,Hernandez,1976-07-10 00:00:00,M,M,ihernandez@blueyonderairlines.com,60000,1,0,Graduate D,Skilled Manual,1,0,2942 Berkhire Court,,Concord,CA,94519,765-555-0110,Mr.,4,1,0.63394120421317401
881,19375774300,Ian,,Hill,1969-11-17 00:00:00,M,M,ihill@northwindtraders.com,60000,0,0,Graduate D,Professional,0,0,9008 Creekside Drive,,Everett,WA,98201,275-555-0154,Mr.,1,1,0.63394120421317401
882,31759249000,Isabel,,Hughes,1935-06-09 00:00:00,S,F,ihughes@alpineskihouse.com,20000,2,0,Partial Co,Manual,1,1,2809 Via Montana,,Colma,CA,94014,1 (11) 500 555-0139,Ms.,4,1,0.55209115098587702
883,19164539600,Ian,P,Jackson,1941-04-22 00:00:00,M,M,ijackson@northwindtraders.com,10000,2,0,Bachelors,Clerical,0,1,8811 Lombardy Lane,,Kirkland,WA,98033,1 (11) 500 555-0199,Mr.,1,1,0.55209115098587702
884,31881895700,Isabelle,,Jenkins,1978-01-23 00:00:00,M,F,ijenkins@baldwinmuseumofscience.com,30000,0,0,Partial Co,Clerical,1,1,8826 Fine Drive,,Colma,CA,94014,1 (11) 500 555-0189,Ms.,4,1,0.55209115098587702
885,10138589700,Isabella,B,Jenkins,1975-07-05 00:00:00,M,F,ijenkins@margiestravel.com,50000,1,0,Graduate D,Skilled Manual,1,0,5747 Shirley Drive,,Bothell,WA,98011,324-555-0132,Ms.,1,1,0.63394120421317401
886,63511400222,Isaiah,A,Kelly,1963-04-03 00:00:00,S,M,ikelly@cohovineyard.com,50000,4,0,Graduate D,Skilled Manual,0,0,4910 Melinda Court,,Long Beach,CA,90802,666-555-0182,Mr.,4,1,0.63394120421317401
887,3501,Ivan,M,Madan,1963-11-26 00:00:00,M,M,imadan@woodgrovebank.com,20000,2,0,Partial Co,Manual,1,1,5739 Pleasant Hill Rd.,#3,Downey,CA,90241,1 (11) 500 555-0196,Mr.,4,1,0.55209115098587702
888,49358316659,Isabella,,Miller,1982-07-13 00:00:00,M,F,imiller@northwindtraders.com,50000,0,0,Partial Co,Skilled Manual,1,1,3071 Asilomar,,Issaquah,WA,98027,891-555-0189,Ms.,1,1,0.55209115098587702
889,19421827793,Ian,C,Nelson,1975-02-24 00:00:00,S,M,inelson@cohovineyard.com,30000,0,0,High Schoo,Manual,0,1,Mall Of Orange,,Orange,CA,92867,1 (11) 500 555-0185,Mr.,4,1,0.55209115098587702
890,19495980143,Ian,,Parker,1970-02-15 00:00:00,S,M,iparker@contoso.com,50000,0,0,Graduate D,Skilled Manual,0,0,Saltonstall Parkway,,East Haven,CT,6512,923-555-0187,Mr.,0,1,0.63394120421317401
895,99936640858,Isabella,A,Rivera,1971-12-02 00:00:00,M,F,irivera@northwindtraders.com,50000,2,2,Bachelors,Skilled Manual,1,1,7883 Mitchell Canyon Court,,Everett,WA,98201,604-555-0184,Ms.,1,1,0.55209115098587702
897,3515,Ivan,,Sanchez,1979-11-10 00:00:00,S,M,isanchez@baldwinmuseumofscience.com,20000,0,0,High Schoo,Manual,0,1,9142 Altura Drive,,Colma,CA,94014,1 (11) 500 555-0114,Mr.,4,1,0.55209115098587702
898,3502,Ivan,,Srini,1983-07-15 00:00:00,S,M,isrini@cohovineyard.com,50000,0,0,Partial Co,Skilled Manual,1,1,3974 Diver Way,,Lakewood,CA,90712,920-555-0143,Mr.,4,1,0.55209115098587702
899,71929261088,Isaac,,Stewart,1976-03-25 00:00:00,M,M,istewart@adventure-works.com,50000,1,1,Graduate D,Skilled Manual,1,0,6187 Barquentine Court,,Chula Vista,CA,91910,163-555-0151,Mr.,4,1,0.63394120421317401
901,19221767187,Ian,C,Thompson,1975-11-13 00:00:00,S,M,ithompson@lucernepublishing.com,60000,1,0,Graduate D,Professional,0,0,675 East Ave.,,Warwick,RI,2889,425-555-0173,Mr.,0,1,0.63394120421317401
902,64276355500,Isaac,B,Torres,1972-02-03 00:00:00,S,M,itorres@margiestravel.com,110000,1,1,Graduate D,Management,0,3,9038 Mt. View Avenue,,Bremerton,WA,98312,722-555-0118,Mr.,1,1,0.56077962044793983
903,19453316926,Ian,,Turner,1969-05-04 00:00:00,M,M,iturner@baldwinmuseumofscience.com,30000,2,2,Partial Co,Clerical,1,1,9094 William Reed Dr,,Colma,CA,94014,1 (11) 500 555-0165,Mr.,4,1,0.55209115098587702
904,41408946514,Isabella,D,Turner,1982-05-25 00:00:00,M,F,iturner@cohovineyard.com,50000,0,0,Partial Co,Skilled Manual,1,1,5375 Clearland Circle,,Lakewood,CA,90712,921-555-0188,Ms.,4,1,0.55209115098587702
907,28966565100,Jordyn,F,Alexander,1973-08-04 00:00:00,S,F,jalexander@lucernepublishing.com,30000,0,0,Bachelors,Clerical,1,0,8040 Erie Dr,6 Monteira,Houston,TX,77003,1 (11) 500 555-0118,Ms.,4,1,0.63394120421317401
908,47790141701,Julia,E,Allen,1971-04-17 00:00:00,M,F,jallen@adatum.com,60000,0,0,Graduate D,Professional,1,1,4824 Discovery Bay,,Beverly Hills,CA,90210,762-555-0111,Ms.,4,1,0.55209115098587702
911,2648,Jacquelyn,,Alvarez,1982-06-26 00:00:00,S,F,jalvarez@margiestravel.com,20000,0,0,High Schoo,Manual,0,1,5923 Hazelwood Lane,,Bremerton,WA,98312,1 (11) 500 555-0183,Ms.,1,1,0.55209115098587702
914,74198613762,Jason,L,Baker,1970-05-25 00:00:00,S,M,jbaker@fabrikam.com,60000,0,0,Graduate D,Professional,1,0,956k North Wesleyan Blvd.,,Rocky Mount,NC,27803,626-555-0119,Mr.,5,1,0.63394120421317401
916,74234281778,Jordan,G,Baker,1979-02-05 00:00:00,S,M,jbaker@northwindtraders.com,50000,0,0,Partial Co,Skilled Manual,1,1,8192 Seagull Court,,Kenmore,WA,98028,401-555-0112,Mr.,1,1,0.55209115098587702
917,94327047500,Jasmine,,Bennett,1968-04-18 00:00:00,S,F,jbennett@lucernepublishing.com,40000,1,0,Bachelors,Skilled Manual,0,0,Lakeline Mall,,Cedar Park,TX,78613,1 (11) 500 555-0117,Ms.,4,1,0.63394120421317401
920,6523,Jonathon,,Blanco,1982-09-20 00:00:00,S,M,jblanco@cohovineyard.com,50000,0,0,Partial Co,Skilled Manual,0,1,7942 Palms,,Lakewood,CA,90712,562-555-0118,Mr.,4,1,0.55209115098587702
921,18314214900,Jeremiah,,Brown,1975-04-17 00:00:00,M,M,jbrown@thephone-company.com,60000,1,0,Graduate D,Professional,1,0,8384 Potomac Drive,,Sedro Woolley,WA,98284,264-555-0124,Mr.,1,1,0.63394120421317401
922,33035857081,Jacqueline,,Bryant,1974-11-24 00:00:00,S,F,jbryant@lucernepublishing.com,60000,1,0,Graduate D,Professional,0,0,8732 Carob Way,,Ballard,WA,98107,320-555-0169,Ms.,1,1,0.63394120421317401
923,30744091868,Jocelyn,M,Butler,1971-09-10 00:00:00,M,F,jbutler@cohovineyard.com,10000,3,3,High Schoo,Manual,0,0,8343 Briowes Valley Rd,,Mill Valley,CA,94941,1 (11) 500 555-0173,Ms.,4,1,0.63394120421317401
924,73933557868,Jose,A,Campbell,1967-04-21 00:00:00,S,M,jcampbell@fineartschool.net,60000,3,2,Graduate D,Professional,0,0,9161 Viking Drive,,Marysville,WA,98270,480-555-0167,Mr.,1,1,0.63394120421317401
926,6101,Javier,C,Castro,1968-07-27 00:00:00,S,M,jcastro@litwareinc.com,70000,0,0,Bachelors,Professional,1,1,8682 Etcheverry Dr,,Salem,OR,97301,1 (11) 500 555-0194,Mr.,1,1,0.55209115098587702
927,9508,Julie,,Chande,1974-11-27 00:00:00,S,F,jchande@cohovineyard.com,30000,0,0,Bachelors,Clerical,1,0,5370 Adobe Drive,,Mill Valley,CA,94941,1 (11) 500 555-0114,Ms.,4,1,0.63394120421317401
928,6925,Jillian,J,Chandra,1977-11-04 00:00:00,S,F,jchandra@wingtiptoys.com,90000,0,0,High Schoo,Management,0,3,3495 Virginia Lane,,Tacoma,WA,98403,1 (11) 500 555-0160,Ms.,1,1,0.56077962044793983
929,23508355617,Jose,S,Chen,1976-08-25 00:00:00,M,M,jchen@baldwinmuseumofscience.com,30000,0,0,High Schoo,Manual,1,1,8627 Shenandoah Drive,,Colma,CA,94014,1 (11) 500 555-0117,Mr.,4,1,0.55209115098587702
932,71831934452,Jesse,R,Collins,1959-07-24 00:00:00,S,M,jcollins@cohovineyard.com,70000,4,3,High Schoo,Professional,0,0,7128 Joan Ave.,,Glendale,CA,91203,212-555-0144,Mr.,4,1,0.63394120421317401
933,97369326949,Julia,S,Cook,1966-02-09 00:00:00,S,F,jcook@margiestravel.com,30000,5,0,Graduate D,Clerical,0,0,162 Maureen Lane,,Burien,WA,98168,1 (11) 500 555-0164,Ms.,1,1,0.63394120421317401
936,65935028195,Jesse,,Cooper,1983-05-04 00:00:00,S,M,jcooper@northwindtraders.com,10000,1,1,High Schoo,Manual,1,0,8895 Margo Dr.,,Kirkland,WA,98033,1 (11) 500 555-0176,Mr.,1,1,0.63394120421317401
937,5762,Jaclyn,D,Deng,1971-10-07 00:00:00,M,F,jdeng@fabrikam.com,30000,1,1,Bachelors,Clerical,1,0,661 Cardinet Dr,,Beaverton,OR,97005,1 (11) 500 555-0119,Ms.,1,1,0.63394120421317401
